bin,brand,type,level,bank,country
594909,MAESTRO,DEBIT,STANDARD,,UKRAINE
594910,MAESTRO,DEBIT,STANDARD,,PORTUGAL
594911,MAESTRO,DEBIT,STANDARD,,HONG KONG
594912,MAESTRO,DEBIT,STANDARD,,CHINA
594913,MAESTRO,DEBIT,STANDARD,,CHINA
594914,MAESTRO,DEBIT,STANDARD,,FINLAND
594915,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
594916,MAESTRO,DEBIT,STANDARD,,PORTUGAL
594917,MAESTRO,DEBIT,STANDARD,,CANADA
594918,MAESTRO,DEBIT,STANDARD,,CHINA
594919,MAESTRO,DEBIT,STANDARD,,CANADA
594920,MAESTRO,DEBIT,STANDARD,,BRAZIL
594921,MAESTRO,DEBIT,STANDARD,,BRAZIL
594922,MAESTRO,DEBIT,STANDARD,,INDIA
594923,MAESTRO,DEBIT,STANDARD,,CHILE
594924,MAESTRO,DEBIT,STANDARD,,SPAIN
594925,MAESTRO,DEBIT,STANDARD,,INDIA
594926,MAESTRO,DEBIT,STANDARD,,SPAIN
594927,MAESTRO,DEBIT,STANDARD,,SINGAPORE
594928,MAESTRO,DEBIT,STANDARD,,CANADA
594929,MAESTRO,DEBIT,STANDARD,,CHILE
594930,MAESTRO,DEBIT,STANDARD,,CZECH REPUBLIC
594931,MAESTRO,DEBIT,STANDARD,,FINLAND
594932,MAESTRO,DEBIT,STANDARD,,AUSTRALIA
594933,MAESTRO,DEBIT,STANDARD,,CHILE
594934,MAESTRO,DEBIT,STANDARD,,AUSTRALIA
594935,MAESTRO,DEBIT,STANDARD,,UKRAINE
594936,MAESTRO,DEBIT,STANDARD,,BRAZIL
594937,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
594938,MAESTRO,DEBIT,STANDARD,,CANADA
594939,MAESTRO,DEBIT,STANDARD,,ITALY
594940,MAESTRO,DEBIT,STANDARD,,RUSSIAN FEDERATION
594941,MAESTRO,DEBIT,STANDARD,,CHINA
594942,MAESTRO,DEBIT,STANDARD,,ITALY
594943,MAESTRO,DEBIT,STANDARD,,CHINA
594944,MAESTRO,DEBIT,STANDARD,,CHINA
594945,MAESTRO,DEBIT,STANDARD,,LUXEMBOURG
594946,MAESTRO,DEBIT,STANDARD,,CHINA
594947,MAESTRO,DEBIT,STANDARD,,CHILE
594948,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
594949,MAESTRO,DEBIT,STANDARD,,CHINA
594950,MAESTRO,DEBIT,STANDARD,,SPAIN
594951,MAESTRO,DEBIT,STANDARD,,GERMANY
594952,MAESTRO,DEBIT,STANDARD,,LUXEMBOURG
594953,MAESTRO,DEBIT,STANDARD,,CANADA
594954,MAESTRO,DEBIT,STANDARD,,FINLAND
594955,MAESTRO,DEBIT,STANDARD,,CHINA
594956,MAESTRO,DEBIT,STANDARD,,CZECH REPUBLIC
594957,MAESTRO,DEBIT,STANDARD,,BRAZIL
594958,MAESTRO,DEBIT,STANDARD,,CHINA
594959,MAESTRO,DEBIT,STANDARD,,RUSSIAN FEDERATION
594960,MAESTRO,DEBIT,STANDARD,,RUSSIAN FEDERATION
594961,MAESTRO,DEBIT,STANDARD,,INDIA
594962,MAESTRO,DEBIT,STANDARD,,FINLAND
594963,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
594964,MAESTRO,DEBIT,STANDARD,,CHINA
594965,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
594966,MAESTRO,DEBIT,STANDARD,,INDIA
594967,MAESTRO,DEBIT,STANDARD,,LUXEMBOURG
594968,MAESTRO,DEBIT,STANDARD,,ARGENTINA
594969,MAESTRO,DEBIT,STANDARD,,DENMARK
594970,MAESTRO,DEBIT,STANDARD,,CANADA
594971,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
594972,MAESTRO,DEBIT,STANDARD,,RUSSIAN FEDERATION
594973,MAESTRO,DEBIT,STANDARD,,INDIA
594974,MAESTRO,DEBIT,STANDARD,,CHILE
594975,MAESTRO,DEBIT,STANDARD,,AUSTRALIA
594976,MAESTRO,DEBIT,STANDARD,,GERMANY
594977,MAESTRO,DEBIT,STANDARD,,INDIA
594978,MAESTRO,DEBIT,STANDARD,,INDIA
594979,MAESTRO,DEBIT,STANDARD,,CHINA
594980,MAESTRO,DEBIT,STANDARD,,FINLAND
594981,MAESTRO,DEBIT,STANDARD,,BRAZIL
594982,MAESTRO,DEBIT,STANDARD,,CANADA
594983,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
594984,MAESTRO,DEBIT,STANDARD,,AUSTRALIA
594985,MAESTRO,DEBIT,STANDARD,,CHILE
594986,MAESTRO,DEBIT,STANDARD,,ITALY
594987,MAESTRO,DEBIT,STANDARD,,CANADA
594988,MAESTRO,DEBIT,STANDARD,,RUSSIAN FEDERATION
594989,MAESTRO,DEBIT,STANDARD,,GERMANY
594990,MAESTRO,DEBIT,STANDARD,,ROMANIA
594991,MAESTRO,DEBIT,STANDARD,,BRAZIL
594992,MAESTRO,DEBIT,STANDARD,,RUSSIAN FEDERATION
594993,MAESTRO,DEBIT,STANDARD,,CHINA
594994,MAESTRO,DEBIT,STANDARD,,TURKEY
594995,MAESTRO,DEBIT,STANDARD,,AUSTRALIA
594996,MAESTRO,DEBIT,STANDARD,,FINLAND
594997,MAESTRO,DEBIT,STANDARD,,CZECH REPUBLIC
594998,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
594999,MAESTRO,DEBIT,STANDARD,,CANADA
595000,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
595001,MAESTRO,DEBIT,STANDARD,,INDIA
595002,MAESTRO,DEBIT,STANDARD,,AUSTRALIA
595003,MAESTRO,DEBIT,STANDARD,,SPAIN
595004,MAESTRO,DEBIT,STANDARD,,BRAZIL
595005,MAESTRO,DEBIT,STANDARD,,BRAZIL
595006,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
595007,MAESTRO,DEBIT,STANDARD,,ROMANIA
595008,MAESTRO,DEBIT,STANDARD,,SPAIN
595009,MAESTRO,DEBIT,STANDARD,,INDIA
595010,MAESTRO,DEBIT,STANDARD,,AUSTRALIA
595011,MAESTRO,DEBIT,STANDARD,,RUSSIAN FEDERATION
595012,MAESTRO,DEBIT,STANDARD,,CANADA
595013,MAESTRO,DEBIT,STANDARD,,AUSTRALIA
595014,MAESTRO,DEBIT,STANDARD,,CHILE
595015,MAESTRO,DEBIT,STANDARD,,RUSSIAN FEDERATION
595016,MAESTRO,DEBIT,STANDARD,,CHILE
595017,MAESTRO,DEBIT,STANDARD,,RUSSIAN FEDERATION
595018,MAESTRO,DEBIT,STANDARD,,BRAZIL
595019,MAESTRO,DEBIT,STANDARD,,INDIA
595020,MAESTRO,DEBIT,STANDARD,,CHILE
595021,MAESTRO,DEBIT,STANDARD,,CHINA
595022,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
595023,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
595024,MAESTRO,DEBIT,STANDARD,,AUSTRALIA
595025,MAESTRO,DEBIT,STANDARD,,SPAIN
595026,MAESTRO,DEBIT,STANDARD,,CANADA
595027,MAESTRO,DEBIT,STANDARD,,CHILE
595028,MAESTRO,DEBIT,STANDARD,,CANADA
595029,MAESTRO,DEBIT,STANDARD,,FINLAND
595030,MAESTRO,DEBIT,STANDARD,,CHINA
595031,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
595032,MAESTRO,DEBIT,STANDARD,,GREECE
595033,MAESTRO,DEBIT,STANDARD,,CHILE
595034,MAESTRO,DEBIT,STANDARD,,INDIA
595035,MAESTRO,DEBIT,STANDARD,,SPAIN
595036,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
595037,MAESTRO,DEBIT,STANDARD,,BRAZIL
595038,MAESTRO,DEBIT,STANDARD,,LUXEMBOURG
595039,MAESTRO,DEBIT,STANDARD,,GERMANY
595040,MAESTRO,DEBIT,STANDARD,,CZECH REPUBLIC
595041,MAESTRO,DEBIT,STANDARD,,BULGARIA
595042,MAESTRO,DEBIT,STANDARD,,CANADA
595043,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
595044,MAESTRO,DEBIT,STANDARD,,BRAZIL
595045,MAESTRO,DEBIT,STANDARD,,CANADA
595046,MAESTRO,DEBIT,STANDARD,,SPAIN
595047,MAESTRO,DEBIT,STANDARD,,AUSTRALIA
595048,MAESTRO,DEBIT,STANDARD,,COSTA RICA
595049,MAESTRO,DEBIT,STANDARD,,UKRAINE
595050,MAESTRO,DEBIT,STANDARD,,SPAIN
595051,MAESTRO,DEBIT,STANDARD,,SPAIN
595052,MAESTRO,DEBIT,STANDARD,,FINLAND
595053,MAESTRO,DEBIT,STANDARD,,AUSTRALIA
595054,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
595055,MAESTRO,DEBIT,STANDARD,,CANADA
595056,MAESTRO,DEBIT,STANDARD,,CHILE
595057,MAESTRO,DEBIT,STANDARD,,AUSTRALIA
595058,MAESTRO,DEBIT,STANDARD,,TURKEY
595059,MAESTRO,DEBIT,STANDARD,,BULGARIA
595060,MAESTRO,DEBIT,STANDARD,,GERMANY
595061,MAESTRO,DEBIT,STANDARD,,SPAIN
595062,MAESTRO,DEBIT,STANDARD,,CHINA
595063,MAESTRO,DEBIT,STANDARD,,GERMANY
595064,MAESTRO,DEBIT,STANDARD,,GERMANY
595065,MAESTRO,DEBIT,STANDARD,,CHILE
595066,MAESTRO,DEBIT,STANDARD,,CHINA
595067,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
595068,MAESTRO,DEBIT,STANDARD,,CHINA
595069,MAESTRO,DEBIT,STANDARD,,HONG KONG
595070,MAESTRO,DEBIT,STANDARD,,ITALY
595071,MAESTRO,DEBIT,STANDARD,,BRAZIL
595072,MAESTRO,DEBIT,STANDARD,,CHILE
595073,MAESTRO,DEBIT,STANDARD,,BRAZIL
595074,MAESTRO,DEBIT,STANDARD,,SPAIN
595075,MAESTRO,DEBIT,STANDARD,,CANADA
595076,MAESTRO,DEBIT,STANDARD,,BRAZIL
595077,MAESTRO,DEBIT,STANDARD,,GERMANY
595078,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
595079,MAESTRO,DEBIT,STANDARD,,GREECE
595080,MAESTRO,DEBIT,STANDARD,,GERMANY
595081,MAESTRO,DEBIT,STANDARD,,CHINA
595082,MAESTRO,DEBIT,STANDARD,,CHILE
595083,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
595084,MAESTRO,DEBIT,STANDARD,,POLAND
595085,MAESTRO,DEBIT,STANDARD,,CHILE
595086,MAESTRO,DEBIT,STANDARD,,CHINA
595087,MAESTRO,DEBIT,STANDARD,,CHILE
595088,MAESTRO,DEBIT,STANDARD,,CHINA
595089,MAESTRO,DEBIT,STANDARD,,SPAIN
595090,MAESTRO,DEBIT,STANDARD,,GREECE
595091,MAESTRO,DEBIT,STANDARD,,GREECE
595092,MAESTRO,DEBIT,STANDARD,,BRAZIL
595093,MAESTRO,DEBIT,STANDARD,,CHILE
595094,MAESTRO,DEBIT,STANDARD,,RUSSIAN FEDERATION
595095,MAESTRO,DEBIT,STANDARD,,CANADA
595096,MAESTRO,DEBIT,STANDARD,,AUSTRALIA
595097,MAESTRO,DEBIT,STANDARD,,FINLAND
595098,MAESTRO,DEBIT,STANDARD,,AUSTRALIA
595099,MAESTRO,DEBIT,STANDARD,,CANADA
595100,MAESTRO,DEBIT,STANDARD,,CANADA
595101,MAESTRO,DEBIT,STANDARD,,BRAZIL
595102,MAESTRO,DEBIT,STANDARD,,BRAZIL
595103,MAESTRO,DEBIT,STANDARD,,AUSTRALIA
595104,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
595105,MAESTRO,DEBIT,STANDARD,,BRAZIL
595106,MAESTRO,DEBIT,STANDARD,,BRAZIL
595107,MAESTRO,DEBIT,STANDARD,,CANADA
595108,MAESTRO,DEBIT,STANDARD,,INDIA
595109,MAESTRO,DEBIT,STANDARD,,AUSTRALIA
595110,MAESTRO,DEBIT,STANDARD,,GERMANY
595111,MAESTRO,DEBIT,STANDARD,,CANADA
595112,MAESTRO,DEBIT,STANDARD,,BRAZIL
595113,MAESTRO,DEBIT,STANDARD,,INDIA
595114,MAESTRO,DEBIT,STANDARD,,RUSSIAN FEDERATION
595115,MAESTRO,DEBIT,STANDARD,,CHINA
595116,MAESTRO,DEBIT,STANDARD,,CHINA
595117,MAESTRO,DEBIT,STANDARD,,CHINA
595118,MAESTRO,DEBIT,STANDARD,,CHILE
595119,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
595120,MAESTRO,DEBIT,STANDARD,,SPAIN
595121,MAESTRO,DEBIT,STANDARD,,INDIA
595122,MAESTRO,DEBIT,STANDARD,,AUSTRALIA
595123,MAESTRO,DEBIT,STANDARD,,ROMANIA
595124,MAESTRO,DEBIT,STANDARD,,CHINA
595125,MAESTRO,DEBIT,STANDARD,,FINLAND
595126,MAESTRO,DEBIT,STANDARD,,CZECH REPUBLIC
595127,MAESTRO,DEBIT,STANDARD,,CANADA
595128,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
595129,MAESTRO,DEBIT,STANDARD,,CANADA
595130,MAESTRO,DEBIT,STANDARD,,FINLAND
595131,MAESTRO,DEBIT,STANDARD,,SPAIN
595132,MAESTRO,DEBIT,STANDARD,,UKRAINE
595133,MAESTRO,DEBIT,STANDARD,,ROMANIA
595134,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
595135,MAESTRO,DEBIT,STANDARD,,ROMANIA
595136,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
595137,MAESTRO,DEBIT,STANDARD,,BRAZIL
595138,MAESTRO,DEBIT,STANDARD,,HONG KONG
595139,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
595140,MAESTRO,DEBIT,STANDARD,,UKRAINE
595141,MAESTRO,DEBIT,STANDARD,,RUSSIAN FEDERATION
595142,MAESTRO,DEBIT,STANDARD,,BRAZIL
595143,MAESTRO,DEBIT,STANDARD,,GERMANY
595144,MAESTRO,DEBIT,STANDARD,,CANADA
595145,MAESTRO,DEBIT,STANDARD,,CANADA
595146,MAESTRO,DEBIT,STANDARD,,CHINA
595147,MAESTRO,DEBIT,STANDARD,,FINLAND
595148,MAESTRO,DEBIT,STANDARD,,GERMANY
595149,MAESTRO,DEBIT,STANDARD,,GERMANY
595150,MAESTRO,DEBIT,STANDARD,,SPAIN
595151,MAESTRO,DEBIT,STANDARD,,SINGAPORE
595152,MAESTRO,DEBIT,STANDARD,,HONG KONG
595153,MAESTRO,DEBIT,STANDARD,,CANADA
595154,MAESTRO,DEBIT,STANDARD,,GERMANY
595155,MAESTRO,DEBIT,STANDARD,,AUSTRALIA
595156,MAESTRO,DEBIT,STANDARD,,INDIA
595157,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
595158,MAESTRO,DEBIT,STANDARD,,CHILE
595159,MAESTRO,DEBIT,STANDARD,,PORTUGAL
595160,MAESTRO,DEBIT,STANDARD,,CANADA
595161,MAESTRO,DEBIT,STANDARD,,CANADA
595162,MAESTRO,DEBIT,STANDARD,,SPAIN
595163,MAESTRO,DEBIT,STANDARD,,CANADA
595164,MAESTRO,DEBIT,STANDARD,,GERMANY
595165,MAESTRO,DEBIT,STANDARD,,INDIA
595166,MAESTRO,DEBIT,STANDARD,,CANADA
595167,MAESTRO,DEBIT,STANDARD,,AUSTRALIA
595168,MAESTRO,DEBIT,STANDARD,,GREECE
595169,MAESTRO,DEBIT,STANDARD,,CHINA
595170,MAESTRO,DEBIT,STANDARD,,NETHERLANDS
595171,MAESTRO,DEBIT,STANDARD,,CHILE
595172,MAESTRO,DEBIT,STANDARD,,SPAIN
595173,MAESTRO,DEBIT,STANDARD,,BULGARIA
595174,MAESTRO,DEBIT,STANDARD,,AUSTRALIA
595175,MAESTRO,DEBIT,STANDARD,,RUSSIAN FEDERATION
595176,MAESTRO,DEBIT,STANDARD,,CHINA
595177,MAESTRO,DEBIT,STANDARD,,SPAIN
595178,MAESTRO,DEBIT,STANDARD,,SINGAPORE
595179,MAESTRO,DEBIT,STANDARD,,CHINA
595180,MAESTRO,DEBIT,STANDARD,,ITALY
595181,MAESTRO,DEBIT,STANDARD,,GERMANY
595182,MAESTRO,DEBIT,STANDARD,,CHINA
595183,MAESTRO,DEBIT,STANDARD,,BRAZIL
595184,MAESTRO,DEBIT,STANDARD,,SPAIN
595185,MAESTRO,DEBIT,STANDARD,,CHINA
595186,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
595187,MAESTRO,DEBIT,STANDARD,,CHILE
595188,MAESTRO,DEBIT,STANDARD,,CANADA
595189,MAESTRO,DEBIT,STANDARD,,CHILE
595190,MAESTRO,DEBIT,STANDARD,,GERMANY
595191,MAESTRO,DEBIT,STANDARD,,FINLAND
595192,MAESTRO,DEBIT,STANDARD,,CHILE
595193,MAESTRO,DEBIT,STANDARD,,POLAND
595194,MAESTRO,DEBIT,STANDARD,,CHINA
595195,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
595196,MAESTRO,DEBIT,STANDARD,,CHILE
595197,MAESTRO,DEBIT,STANDARD,,CHILE
595198,MAESTRO,DEBIT,STANDARD,,HONG KONG
595199,MAESTRO,DEBIT,STANDARD,,COSTA RICA
595200,MAESTRO,DEBIT,STANDARD,,GERMANY
595201,MAESTRO,DEBIT,STANDARD,,CHILE
595202,MAESTRO,DEBIT,STANDARD,,CANADA
595203,MAESTRO,DEBIT,STANDARD,,GERMANY
595204,MAESTRO,DEBIT,STANDARD,,GERMANY
595205,MAESTRO,DEBIT,STANDARD,,CHINA
595206,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
595207,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
595208,MAESTRO,DEBIT,STANDARD,,GERMANY
595209,MAESTRO,DEBIT,STANDARD,,CHILE
595210,MAESTRO,DEBIT,STANDARD,,RUSSIAN FEDERATION
595211,MAESTRO,DEBIT,STANDARD,,ITALY
595212,MAESTRO,DEBIT,STANDARD,,AUSTRALIA
595213,MAESTRO,DEBIT,STANDARD,,CHILE
595214,MAESTRO,DEBIT,STANDARD,,CANADA
595215,MAESTRO,DEBIT,STANDARD,,CANADA
595216,MAESTRO,DEBIT,STANDARD,,INDIA
595217,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
595218,MAESTRO,DEBIT,STANDARD,,AUSTRALIA
595219,MAESTRO,DEBIT,STANDARD,,CHINA
595220,MAESTRO,DEBIT,STANDARD,,CANADA
595221,MAESTRO,DEBIT,STANDARD,,GERMANY
595222,MAESTRO,DEBIT,STANDARD,,SPAIN
595223,MAESTRO,DEBIT,STANDARD,,POLAND
595224,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
595225,MAESTRO,DEBIT,STANDARD,,CHINA
595226,MAESTRO,DEBIT,STANDARD,,INDIA
595227,MAESTRO,DEBIT,STANDARD,,RUSSIAN FEDERATION
595228,MAESTRO,DEBIT,STANDARD,,INDIA
595229,MAESTRO,DEBIT,STANDARD,,CHINA
595230,MAESTRO,DEBIT,STANDARD,,SPAIN
595231,MAESTRO,DEBIT,STANDARD,,CANADA
595232,MAESTRO,DEBIT,STANDARD,,CHILE
595233,MAESTRO,DEBIT,STANDARD,,RUSSIAN FEDERATION
595234,MAESTRO,DEBIT,STANDARD,,UKRAINE
595235,MAESTRO,DEBIT,STANDARD,,GERMANY
595236,MAESTRO,DEBIT,STANDARD,,CANADA
595237,MAESTRO,DEBIT,STANDARD,,CHINA
595238,MAESTRO,DEBIT,STANDARD,,BRAZIL
595239,MAESTRO,DEBIT,STANDARD,,SPAIN
595240,MAESTRO,DEBIT,STANDARD,,RUSSIAN FEDERATION
595241,MAESTRO,DEBIT,STANDARD,,UKRAINE
595242,MAESTRO,DEBIT,STANDARD,,NORWAY
595243,MAESTRO,DEBIT,STANDARD,,DENMARK
595244,MAESTRO,DEBIT,STANDARD,,GERMANY
595245,MAESTRO,DEBIT,STANDARD,,CHINA
595246,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
595247,MAESTRO,DEBIT,STANDARD,,AUSTRALIA
595248,MAESTRO,DEBIT,STANDARD,,SPAIN
595249,MAESTRO,DEBIT,STANDARD,,CHINA
595250,MAESTRO,DEBIT,STANDARD,,SINGAPORE
595251,MAESTRO,DEBIT,STANDARD,,CHILE
595252,MAESTRO,DEBIT,STANDARD,,SPAIN
595253,MAESTRO,DEBIT,STANDARD,,SPAIN
595254,MAESTRO,DEBIT,STANDARD,,CHINA
595255,MAESTRO,DEBIT,STANDARD,,CHINA
595256,MAESTRO,DEBIT,STANDARD,,CANADA
595257,MAESTRO,DEBIT,STANDARD,,CHILE
595258,MAESTRO,DEBIT,STANDARD,,CANADA
595259,MAESTRO,DEBIT,STANDARD,,CHILE
595260,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
595261,MAESTRO,DEBIT,STANDARD,,CANADA
595262,MAESTRO,DEBIT,STANDARD,,CHINA
595263,MAESTRO,DEBIT,STANDARD,,UKRAINE
595264,MAESTRO,DEBIT,STANDARD,,SPAIN
595265,MAESTRO,DEBIT,STANDARD,,AUSTRALIA
595266,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
595267,MAESTRO,DEBIT,STANDARD,,INDIA
595268,MAESTRO,DEBIT,STANDARD,,CHINA
595269,MAESTRO,DEBIT,STANDARD,,BRAZIL
595270,MAESTRO,DEBIT,STANDARD,,GERMANY
595271,MAESTRO,DEBIT,STANDARD,,INDIA
595272,MAESTRO,DEBIT,STANDARD,,CHINA
595273,MAESTRO,DEBIT,STANDARD,,CANADA
595274,MAESTRO,DEBIT,STANDARD,,INDIA
595275,MAESTRO,DEBIT,STANDARD,,HONG KONG
595276,MAESTRO,DEBIT,STANDARD,,CHINA
595277,MAESTRO,DEBIT,STANDARD,,AUSTRALIA
595278,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
595279,MAESTRO,DEBIT,STANDARD,,CHINA
595280,MAESTRO,DEBIT,STANDARD,,BRAZIL
595281,MAESTRO,DEBIT,STANDARD,,CHILE
595282,MAESTRO,DEBIT,STANDARD,,BRAZIL
595283,MAESTRO,DEBIT,STANDARD,,INDIA
595284,MAESTRO,DEBIT,STANDARD,,FINLAND
595285,MAESTRO,DEBIT,STANDARD,,BRAZIL
595286,MAESTRO,DEBIT,STANDARD,,NETHERLANDS
595287,MAESTRO,DEBIT,STANDARD,,CHINA
595288,MAESTRO,DEBIT,STANDARD,,BRAZIL
595289,MAESTRO,DEBIT,STANDARD,,CHILE
595290,MAESTRO,DEBIT,STANDARD,,AUSTRALIA
595291,MAESTRO,DEBIT,STANDARD,,CHILE
595292,MAESTRO,DEBIT,STANDARD,,SPAIN
595293,MAESTRO,DEBIT,STANDARD,,ROMANIA
595294,MAESTRO,DEBIT,STANDARD,,CHINA
595295,MAESTRO,DEBIT,STANDARD,,SPAIN
595296,MAESTRO,DEBIT,STANDARD,,TURKEY
595297,MAESTRO,DEBIT,STANDARD,,CHINA
595298,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
595299,MAESTRO,DEBIT,STANDARD,,COSTA RICA
595300,MAESTRO,DEBIT,STANDARD,,CHINA
595301,MAESTRO,DEBIT,STANDARD,,CANADA
595302,MAESTRO,DEBIT,STANDARD,,FINLAND
595303,MAESTRO,DEBIT,STANDARD,,GERMANY
595304,MAESTRO,DEBIT,STANDARD,,CHILE
595305,MAESTRO,DEBIT,STANDARD,,CANADA
595306,MAESTRO,DEBIT,STANDARD,,BULGARIA
595307,MAESTRO,DEBIT,STANDARD,,CHILE
595308,MAESTRO,DEBIT,STANDARD,,HONG KONG
595309,MAESTRO,DEBIT,STANDARD,,GERMANY
595310,MAESTRO,DEBIT,STANDARD,,BRAZIL
595311,MAESTRO,DEBIT,STANDARD,,CHINA
595312,MAESTRO,DEBIT,STANDARD,,AUSTRALIA
595313,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
595314,MAESTRO,DEBIT,STANDARD,,CHINA
595315,MAESTRO,DEBIT,STANDARD,,ROMANIA
595316,MAESTRO,DEBIT,STANDARD,,CANADA
595317,MAESTRO,DEBIT,STANDARD,,BULGARIA
595318,MAESTRO,DEBIT,STANDARD,,DENMARK
595319,MAESTRO,DEBIT,STANDARD,,CHILE
595320,MAESTRO,DEBIT,STANDARD,,NORWAY
595321,MAESTRO,DEBIT,STANDARD,,CHINA
595322,MAESTRO,DEBIT,STANDARD,,CHILE
595323,MAESTRO,DEBIT,STANDARD,,RUSSIAN FEDERATION
595324,MAESTRO,DEBIT,STANDARD,,CANADA
595325,MAESTRO,DEBIT,STANDARD,,GERMANY
595326,MAESTRO,DEBIT,STANDARD,,AUSTRALIA
595327,MAESTRO,DEBIT,STANDARD,,AUSTRALIA
595328,MAESTRO,DEBIT,STANDARD,,SPAIN
595329,MAESTRO,DEBIT,STANDARD,,BRAZIL
595330,MAESTRO,DEBIT,STANDARD,,SPAIN
595331,MAESTRO,DEBIT,STANDARD,,CZECH REPUBLIC
595332,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
595333,MAESTRO,DEBIT,STANDARD,,CANADA
595334,MAESTRO,DEBIT,STANDARD,,LUXEMBOURG
595335,MAESTRO,DEBIT,STANDARD,,CHINA
595336,MAESTRO,DEBIT,STANDARD,,CHILE
595337,MAESTRO,DEBIT,STANDARD,,CHINA
595338,MAESTRO,DEBIT,STANDARD,,SINGAPORE
595339,MAESTRO,DEBIT,STANDARD,,SINGAPORE
595340,MAESTRO,DEBIT,STANDARD,,DENMARK
595341,MAESTRO,DEBIT,STANDARD,,CHILE
595342,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
595343,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
595344,MAESTRO,DEBIT,STANDARD,,CANADA
595345,MAESTRO,DEBIT,STANDARD,,INDIA
595346,MAESTRO,DEBIT,STANDARD,,GERMANY
595347,MAESTRO,DEBIT,STANDARD,,CANADA
595348,MAESTRO,DEBIT,STANDARD,,DENMARK
595349,MAESTRO,DEBIT,STANDARD,,BRAZIL
595350,MAESTRO,DEBIT,STANDARD,,INDIA
595351,MAESTRO,DEBIT,STANDARD,,FINLAND
595352,MAESTRO,DEBIT,STANDARD,,INDIA
595353,MAESTRO,DEBIT,STANDARD,,GERMANY
595354,MAESTRO,DEBIT,STANDARD,,CANADA
595355,MAESTRO,DEBIT,STANDARD,,ARGENTINA
595356,MAESTRO,DEBIT,STANDARD,,NETHERLANDS
595357,MAESTRO,DEBIT,STANDARD,,BULGARIA
595358,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
595359,MAESTRO,DEBIT,STANDARD,,POLAND
595360,MAESTRO,DEBIT,STANDARD,,FINLAND
595361,MAESTRO,DEBIT,STANDARD,,UNITED KINGDOM
595362,MAESTRO,DEBIT,STANDARD,,FINLAND
595363,MAESTRO,DEBIT,STANDARD,,AUSTRALIA
595364,MAESTRO,DEBIT,STANDARD,,ARGENTINA
595365,MAESTRO,DEBIT,STANDARD,,SPAIN
595366,MAESTRO,DEBIT,STANDARD,,BRAZIL
595367,MAESTRO,DEBIT,STANDARD,,ITALY
595368,MAESTRO,DEBIT,STANDARD,,LUXEMBOURG
595369,MAESTRO,DEBIT,STANDARD,,ROMANIA
595370,MAESTRO,DEBIT,STANDARD,,AUSTRALIA
595371,MAESTRO,DEBIT,STANDARD,,AUSTRALIA
595372,MAESTRO,DEBIT,STANDARD,,FINLAND
595373,MAESTRO,DEBIT,STANDARD,,CHINA
595374,MAESTRO,DEBIT,STANDARD,,BRAZIL
595375,MAESTRO,DEBIT,STANDARD,,POLAND
